Address,Hood,Town,County,Zip,Lat,Lng,Walk Score,Bike Score,Transit Score
"Town Creek Dr, Austin, TX 78741, USA",East Riverside - Oltorf,Austin,Travis County,78741,30.2434696,-97.7260846,79,91,53
"Town Lake Cir, Austin, TX 78741, USA",East Riverside - Oltorf,Austin,Travis County,78741,30.2395295,-97.7237859,71,87,54
"Towne Park Trail, Austin, TX 78751, USA",Hyde Park,Austin,Travis County,78751,30.3011525,-97.7289767,81,100,60
"Toyath St, Austin, TX 78703, USA",Clarksville,Austin,Travis County,78703,30.281622,-97.763038,76,86,41
"Treadwell St, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.2577015,-97.7647685,79,79,46
"Tremont St, Austin, TX 78703, USA",Clarksville,Austin,Travis County,78703,30.2763168,-97.7600605,90,81,49
"Trinity St, Austin, TX 78712, USA",UnknownHood,Austin,Travis County,78712,30.2851437,-97.7327902,71,86,71
"Trone Cir, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3631185,-97.7099852,71,82,44
"Tronewood Dr, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3633126,-97.7112156,78,83,44
"Tyler St, Austin, TX 78756, USA",Rosedale,Austin,Travis County,78756,30.3213782,-97.7410808,77,85,52
"Ulit Ave, Austin, TX 78702, USA",Chestnut,Austin,Travis County,78702,30.2792343,-97.7120407,74,84,52
"Ullrich Ave, Austin, TX 78756, USA",Brentwood,Austin,Travis County,78756,30.3321023,-97.7359364,83,83,51
"University Ave, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2878977,-97.738872,87,87,73
"University Ave, Austin, TX 78712, USA",UnknownHood,Austin,Travis County,78712,30.2864263,-97.7393374,90,92,73
"Upson St, Austin, TX 78703, USA",Westfield,Austin,Travis County,78703,30.2792772,-97.770365,73,79,41
"Valeria St, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.2497727,-97.7709088,88,89,46
"Vallejo St, Austin, TX 78757, USA",Brentwood,Austin,Travis County,78757,30.3422452,-97.7336404,73,80,48
"Valleydale Cv, Austin, TX 78757, USA",North Shoal Creek,Austin,Travis County,78757,30.3637481,-97.7324122,75,86,50
"Vance Cir, Austin, TX 78701, USA",Downtown Austin,Austin,Travis County,78701,30.2833687,-97.7498534,81,71,58
"Verde Vista, Austin, TX 78703, USA",Tarrytown,Austin,Travis County,78703,30.2996214,-97.7666409,72,73,30
"Villanova Dr, Austin, TX 78757, USA",Wooten,Austin,Travis County,78757,30.3594322,-97.7199356,73,76,49
"Vineland Dr, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2912139,-97.7099853,75,86,50
"Virginia Ave, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.2617471,-97.7636422,80,85,47
"Wabash Ave, Austin, TX 78705, USA",Old West Austin,Austin,Travis County,78705,30.3014901,-97.7473405,90,83,55
"Waller St, Austin, TX 78702, USA",East Austin,Austin,Travis County,78702,30.2639693,-97.7307189,95,91,53
"Walling Dr, Austin, TX 78705, USA",North University,Austin,Travis County,78705,30.2944664,-97.7344394,76,83,70
"Walnut Ave, Austin, TX 78702, USA",East Austin,Austin,Travis County,78702,30.2784626,-97.7128463,77,91,52
"Walsh St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2722719,-97.7578909,95,84,55
"Washington Square, Austin, TX 78705, USA",Central Austin,Austin,Travis County,78705,30.298494,-97.7433328,94,99,62
"Waterston Ave, Austin, TX 78703, USA",Clarksville,Austin,Travis County,78703,30.28215,-97.7617409,78,83,41
"Webberville Rd, Austin, TX 78702, USA",UnknownHood,Austin,Travis County,78702,30.2648635,-97.710113,73,84,49
"Weber Ave, Austin, TX 78722, USA",East Austin,Austin,Travis County,78722,30.2823494,-97.7155458,79,85,54
"Werner Ave, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2916857,-97.7183779,73,83,56
"W 10th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.278847,-97.760055,88,94,45
"W 11th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2794406,-97.7596593,88,94,45
"W 12th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2811547,-97.7609497,81,87,42
"W 13th St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2775157,-97.7484351,88,89,66
"W 15th St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2788838,-97.7461979,93,91,67
"W 15th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2797672,-97.7496435,84,73,63
"W 16th St, Austin, TX 78701, USA",Downtown Austin,Austin,Travis County,78701,30.2791465,-97.7437121,95,98,72
"W 17th St, Austin, TX 78701, USA",Downtown Austin,Austin,Travis County,78701,30.2803264,-97.7444597,95,93,70
"W 18th St, Austin, TX 78701, USA",Downtown Austin,Austin,Travis County,78701,30.2810497,-97.7435509,96,95,71
"W 20th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2825679,-97.7408966,96,94,72
"W 21st St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.283913,-97.7435324,96,93,70
"W 22nd St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2851877,-97.74444,95,97,69
"W 23rd St, Austin, TX 78705, USA",Central Austin,Austin,Travis County,78705,30.2872982,-97.7459027,94,97,66
"W 24th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2881023,-97.7470017,93,97,63
"W 25th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.289455,-97.746635,94,98,65
"W 25th St, Austin, TX 78712, USA",UnknownHood,Austin,Travis County,78712,30.2887905,-97.7416698,93,98,71
"W 26th St, Austin, TX 78705, USA",Central Austin,Austin,Travis County,78705,30.2907243,-97.7453593,91,98,65
"W 27th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2919849,-97.7409846,93,98,70
"W 28th St, Austin, TX 78705, USA",Central Austin,Austin,Travis County,78705,30.2933837,-97.743734,94,99,67
"W 29th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2998542,-97.7511202,81,82,51
"W 2nd St, Austin, TX 78701, USA",Downtown Austin,Austin,Travis County,78701,30.2654153,-97.7481323,97,89,69
"W 30th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2984754,-97.7457783,93,90,59
"W 31st St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.3000141,-97.7456924,93,86,58
"W 32nd St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.3010685,-97.7457452,92,98,56
"W 33rd St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.3018316,-97.7452763,92,98,56
"W 34th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.3062609,-97.7519536,87,87,46
"W 35th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.3038259,-97.7450356,85,92,56
"W 36th St, Austin, TX 78731, USA",Oakmont Heights,Austin,Travis County,78731,30.3095023,-97.7543271,79,84,40
"W 37th St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.3045954,-97.7445406,85,92,56
"W 37th St, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.3099516,-97.7520164,82,89,44
"W 38th St, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.3084288,-97.7493994,83,83,50
"W 39th St, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.3107008,-97.7496738,76,84,49
"W 39th St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.3074444,-97.7448565,87,91,55
"W 3rd St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2690748,-97.7549836,95,91,64
"W 40th St, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.3111495,-97.7483823,76,84,49
"W 40th St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.30791,-97.7415587,90,94,58
"W 41st St, Austin, TX 78731, USA",UnknownHood,Austin,Travis County,78731,30.312394,-97.7479029,71,80,50
"W 41st St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.3089299,-97.7407077,88,94,58
"W 43rd St, Austin, TX 78751, USA",UnknownHood,Austin,Travis County,78751,30.3074983,-97.7320742,85,99,59
"W 43rd St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.3110129,-97.7393207,89,93,57
"W 44th St, Austin, TX 78751, USA",UnknownHood,Austin,Travis County,78751,30.3097396,-97.733672,86,97,59
"W 45th St, Austin, TX 78751, USA",UnknownHood,Austin,Travis County,78751,30.3110732,-97.733408,86,94,59
"W 46th St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.3149998,-97.7359574,85,77,58
"W 47th St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.3179977,-97.7399207,85,79,54
"W 4th St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2681057,-97.7501866,98,88,68
"W 51st St, Austin, TX 78751, USA",UnknownHood,Austin,Travis County,78751,30.3187353,-97.7308792,78,87,58
"W 51st St, Austin, TX 78756, USA",UnknownHood,Austin,Travis County,78756,30.3187353,-97.7308792,78,87,58
"W 7th St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2739309,-97.7563771,94,80,57
"W 7th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2739309,-97.7563771,94,80,57
"W 8th St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2748812,-97.757196,94,80,57
"W 8th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2768521,-97.7615411,90,94,44
"W 9th St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2762112,-97.757883,89,82,52
"W 9th St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.277607,-97.7608792,90,94,44
"W Anderson Ln., Austin, TX 78757, USA",UnknownHood,Austin,Travis County,78757,30.3551388,-97.7287884,90,79,51
"W Annie St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2479575,-97.7574818,93,84,53
"West Ave, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2828587,-97.7459107,94,96,65
"West Ave, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2965643,-97.7452288,95,95,62
"W Cesar Chavez St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2681065,-97.7585875,75,89,60
"W Crestland Dr, Austin, TX 78752, USA",Highland,Austin,Travis County,78752,30.3400075,-97.7125395,76,84,55
"W Elizabeth St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2506669,-97.7546771,90,87,56
"W James St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2531272,-97.755384,77,74,57
"W Johanna St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2460527,-97.7584095,95,84,53
"W Live Oak St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2449108,-97.7591269,94,79,52
"W Lynn St, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2793171,-97.7597436,88,94,45
"W Milton St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2487216,-97.7568129,92,86,55
"W Monroe St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2497485,-97.7560357,92,86,55
"W Odell St, Austin, TX 78752, USA",Highland,Austin,Travis County,78752,30.3382306,-97.7131894,77,90,56
"W Pointer Ln, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3671647,-97.7142164,74,77,44
"W Riverside Dr, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2620306,-97.7517547,77,96,66
"W William Cannon Dr, Austin, TX 78745, USA",UnknownHood,Austin,Travis County,78745,30.2070667,-97.8149062,73,82,40
"Westbury Trail, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3636773,-97.7119975,78,83,44
"Western Trails Blvd, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2297525,-97.7970532,73,79,53
"Westforest Dr, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2432379,-97.7842236,80,83,46
"Westhill Dr, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2452726,-97.7852198,74,73,45
"Westland Dr, Austin, TX 78704, USA",Barton Hills,Austin,Travis County,78704,30.2421316,-97.7861219,73,79,46
"Westoak Dr, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2438182,-97.7850076,77,79,45
"Westrock Dr, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2432493,-97.7862013,73,72,46
"Westway Cir, Austin, TX 78704, USA",Barton Hills,Austin,Travis County,78704,30.2439867,-97.783717,81,85,45
"Westworth Cir, Austin, TX 78704, USA",Barton Hills,Austin,Travis County,78704,30.2433664,-97.7866636,73,72,46
"Weyford Dr, Austin, TX 78757, USA",Wooten,Austin,Travis County,78757,30.3601819,-97.7193284,78,78,48
"Wheeler St, Austin, TX 78705, USA",North University,Austin,Travis County,78705,30.2975939,-97.7401177,95,91,64
"Wheeless St, Austin, TX 78702, USA",Central East Austin,Austin,Travis County,78702,30.2679738,-97.7275347,93,91,52
"Whitis Ave, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.2900474,-97.7402217,90,94,72
"Whittman Cove, Austin, TX 78757, USA",Wooten,Austin,Travis County,78757,30.3617775,-97.7225081,76,74,48
"Wichita St, Austin, TX 78705, USA",UnknownHood,Austin,Travis County,78705,30.283587,-97.7390089,92,90,72
"Wickford Cir, Austin, TX 78704, USA",Greater South River City,Austin,Travis County,78704,30.2385158,-97.7478944,78,72,49
"Wild St, Austin, TX 78757, USA",Brentwood,Austin,Travis County,78757,30.3337477,-97.7229122,77,90,56
"Wildwood Rd, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2982099,-97.7150347,74,81,49
"Willbert Rd, Austin, TX 78751, USA",Central Austin,Austin,Travis County,78751,30.2967634,-97.7206293,81,88,50
"Willow St, Austin, TX 78701, USA",UnknownHood,Austin,Travis County,78701,30.2596727,-97.7350301,90,95,54
"Willow St, Austin, TX 78702, USA",UnknownHood,Austin,Travis County,78702,30.2551349,-97.7219954,93,97,48
"Willowbrook Dr, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2914519,-97.7111178,72,89,50
"Wilmes Dr, Austin, TX 78752, USA",Highland,Austin,Travis County,78752,30.3303933,-97.7194871,73,97,55
"Wilshire Blvd, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2963458,-97.7136976,80,76,48
"Wilshire Pkwy, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2972396,-97.7118152,83,74,48
"Wilson St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2354989,-97.7603226,81,74,49
"Windswept Cove, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2296469,-97.8016368,74,74,49
"Winflo Dr, Austin, TX 78703, USA",UnknownHood,Austin,Travis County,78703,30.2749045,-97.7586516,91,79,54
"Woodfield Dr, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3642067,-97.7079783,72,82,44
"Woodrow Ave, Austin, TX 78757, USA",UnknownHood,Austin,Travis County,78757,30.3405228,-97.7264567,74,88,54
"Woodview Ave, Austin, TX 78757, USA",Allandale,Austin,Travis County,78757,30.3335225,-97.7445132,73,77,47
"Wooten Dr, Austin, TX 78757, USA",Wooten,Austin,Travis County,78757,30.3555246,-97.7220778,73,75,51
"Wright St, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.2555832,-97.7728008,75,89,42
"Wrightwood Rd, Austin, TX 78722, USA",Cherrywood,Austin,Travis County,78722,30.2958295,-97.7152097,73,79,47
"Yale St, Austin, TX 78702, USA",Blackshear-Prospect Hill,Austin,Travis County,78702,30.2680384,-97.717404,85,83,48
"Zennia St, Austin, TX 78751, USA",North Loop,Austin,Travis County,78751,30.3184664,-97.7279111,72,90,58
