Address,Hood,Town,County,Zip,Lat,Lng,Walk Score,Bike Score,Transit Score
"Amber Skyway Cove, Round Rock, TX 78665, USA",Round Rock Ranch,Round Rock,Williamson County,78665,30.498214,-97.637587,20,40,0
"Amber St, Austin, TX 78702, USA",Central East Austin,Austin,Travis County,78702,30.2713034,-97.7275277,84,89,53
"Amberly Pl, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4105587,-97.7648673,14,30,0
"Amberwood Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.3918898,-97.7589595,41,30,28
"Ambleside Dr, Austin, TX 78759, USA",Walnut Crossing,Austin,Travis County,78759,30.4158002,-97.7165498,25,43,14
"Amblewood Way, Austin, TX 78753, USA",Windsor Hills,Austin,Travis County,78753,30.369169,-97.6704657,39,30,26
"Ambrose Cove, Pflugerville, TX 78660, USA",Mountain Creek,Pflugerville,Travis County,78660,30.4327708,-97.6341596,27,31,0
"Ambrose Dr, Pflugerville, TX 78660, USA",Mountain Creek,Pflugerville,Travis County,78660,30.4290404,-97.6310658,31,31,0
"Ambush Cove, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4791095,-97.9727198,41,17,0
"Amelia Cove, Austin, TX 78750, USA",UnknownHood,Austin,Travis County,78750,30.3963425,-97.8025598,1,26,0
"Amelia Dr, Cedar Park, TX 78613, USA",North Buttercup Creek,Cedar Park,Williamson County,78613,30.501867,-97.8453736,11,33,0
"Amen Corner Rd, Pflugerville, TX 78660, USA",Fairways Of Blackhawk,Pflugerville,Travis County,78660,30.4727526,-97.5765761,3,25,0
"Ameno Dr, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3390961,-97.9663053,51,16,0
"American Cove, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.4301441,-98.0222459,1,13,0
"American Dr, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.4278786,-98.0209322,3,13,0
"American Kestrel Dr, Falconhead, TX 78738, USA",Falconhead,UnknownTown,Travis County,78738,30.3217541,-97.9649593,15,19,0
"American Robin Path, Pflugerville, TX 78660, USA",Kuempel Tract Phase 1,Pflugerville,Travis County,78660,30.4484975,-97.6263629,37,46,0
"Ames Ln, Austin, TX 78739, USA",Circle C Ranch,Austin,Travis County,78739,30.1931192,-97.8903913,26,43,10
"Amesbury Ln, Austin, TX 78752, USA",Highland,Austin,Travis County,78752,30.3415463,-97.7137242,76,80,55
"Amesite Trail, Austin, TX 78726, USA",Canyon Creek,Austin,Travis County,78726,30.4323484,-97.8278926,3,9,0
"Amesley Cove, Austin, TX 78727, USA",Duval Springs,Austin,Travis County,78727,30.4156758,-97.733126,25,61,20
"Ameswood Dr, Austin, TX 78723, USA",Pecan Springs Springdale,Austin,Travis County,78723,30.301062,-97.6784468,57,47,40
"Ameswood Pl, Round Rock, TX 78664, USA",Greenhill,Round Rock,Williamson County,78664,30.527482,-97.6786415,42,45,0
"Amethyest Stone Ln, Willow Run, TX 78728, USA",Willow Run,UnknownTown,Travis County,78728,30.459151,-97.6809051,25,31,0
"Amethyst Trail, Austin, TX 78750, USA",Anderson Mill,Austin,Williamson County,78750,30.4566563,-97.813765,57,57,24
"Ave Des Amis, Vineyard Bay, TX 78734, USA",Vineyard Bay,UnknownTown,Travis County,78734,30.3835292,-97.9490303,36,18,0
"Ct Des Azelias, Vineyard Bay, TX 78734, USA",Vineyard Bay,UnknownTown,Travis County,78734,30.3835292,-97.9490303,36,18,0
"Ammunition Dr, Shady Hollow, TX 78748, USA",Shady Hollow,UnknownTown,Travis County,78748,30.1655555,-97.8507297,9,24,0
"Amory Ln, Austin, TX 78742, USA",Richland Estates,Austin,Travis County,78742,30.2225669,-97.6739296,16,30,37
"Amos Dr, Volente, TX 78641, USA",Lake Travis,Volente,Travis County,78641,30.4366843,-97.9101138,13,21,0
"Ampezo Trail, Austin, TX 78749, USA",South Austin,Austin,Travis County,78749,30.2008072,-97.8502811,13,34,28
"Amwell Cove, Texas 78733, USA",UnknownHood,UnknownTown,Travis County,78733,30.3294751,-97.8827051,8,13,0
"Amy Cir, Austin, TX 78759, USA",Austin Woods,Austin,Travis County,78759,30.377823,-97.751475,46,62,25
"Amy Francis St, Austins' Colony, TX 78725, USA",Austins' Colony,UnknownTown,Travis County,78725,30.2320431,-97.5909922,13,26,0
"Amy Lynn Ln, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.531632,-97.857964,36,34,0
"Anacacho Cove, Round Rock, TX 78664, USA",South Creek,Round Rock,Williamson County,78664,30.5106685,-97.6472745,4,32,0
"Anacacho Dr, Morningside Meadows, TX 78664, USA",Morningside Meadows,UnknownTown,Williamson County,78664,30.4958606,-97.6099105,40,46,0
"Anacapo Cove, Austin, TX 78727, USA",Scofield Farms,Austin,Travis County,78727,30.4298972,-97.6908937,20,46,29
"Anaconda Ln, Riverplace, TX 78730, USA",Riverplace,UnknownTown,Travis County,78730,30.3766975,-97.8503561,6,16,0
"Anahuac Trail, Austin, TX 78747, USA",Parkside At Slaughter Creek,Austin,Travis County,78747,30.1545366,-97.7882818,54,39,40
"Anaqua Dr, Austin, TX 78750, USA",Jester Estates,Austin,Travis County,78750,30.3800564,-97.7983289,17,33,0
"Anarosa Loop, Austin, TX 78727, USA",Scofield Farms,Austin,Travis County,78727,30.4303545,-97.6936493,8,41,27
"Anatole Ct, Austin, TX 78748, USA",Southland Oaks,Austin,Travis County,78748,30.1579966,-97.8497388,18,26,0
"Anchusa Trail, Austin, TX 78736, USA",West Oak Hill,Austin,Travis County,78736,30.2573308,-97.9083,9,29,0
"Ancona Trail, Brushy Creek, TX 78681, USA",Stone Canyon,Brushy Creek,Williamson County,78681,30.5190531,-97.7320496,24,31,0
"Andalusia Dr, Austin, TX 78759, USA",Balcones Woods,Austin,Travis County,78759,30.406574,-97.7389192,39,59,32
"Andenwood Dr, Austin, TX 78726, USA",UnknownHood,Austin,Travis County,78726,30.4408756,-97.8227998,22,27,0
"Anderson Mill Rd, Leander, TX 78641, USA",UnknownHood,Leander,UnknownCounty,78641,30.4552954,-97.8252664,73,58,0
"Anderson Mill Rd, Austin, TX 78750, USA",UnknownHood,Austin,UnknownCounty,78750,30.4480487,-97.7929675,69,58,28
"Andes Cove, Austin, TX 78759, USA",Adirondack,Austin,Travis County,78759,30.3824844,-97.7619442,20,18,20
"Andover Cove, Round Rock, TX 78664, USA",Chapel Hill North,Round Rock,Williamson County,78664,30.5286934,-97.6748528,38,45,0
"Andover Dr, Round Rock, TX 78664, USA",UnknownHood,Round Rock,Williamson County,78664,30.5299648,-97.675779,26,44,0
"Andover Pl, Austin, TX 78723, USA",Windsor Park,Austin,Travis County,78723,30.3072298,-97.7000121,63,69,46
"Andrea Ridge Cove, Lake Pointe, TX 78738, USA",Lake Pointe,UnknownTown,Travis County,78738,30.311251,-97.9179285,35,29,0
"Andreas Cove, Austin, TX 78759, USA",Adirondack,Austin,Travis County,78759,30.3831072,-97.7625483,20,18,20
"Andres Way, Round Rock, TX 78664, USA",UnknownHood,Round Rock,Williamson County,78664,30.4936117,-97.620647,19,46,0
"Andrew Cove, Cedar Park, TX 78613, USA",North Buttercup Creek,Cedar Park,Williamson County,78613,30.4985413,-97.8381682,14,32,0
"Andrew Zilker Rd, Austin, TX 78746, USA",UnknownHood,Austin,Travis County,78746,30.2659015,-97.7724537,35,63,35
"Andrews Ln, Austin, TX 78759, USA",Adirondack,Austin,Travis County,78759,30.3790106,-97.7594853,41,29,24
"Andromeda Cove, Austin, TX 78727, USA",Milwood,Austin,Travis County,78727,30.4283278,-97.7252522,19,48,8
"Andross Ct, Hutto, TX 78634, USA",UnknownHood,Hutto,Williamson County,78634,30.5223842,-97.5392136,3,28,0
"Andtree Blvd, Walnut Bend, TX 78724, USA",Walnut Bend,UnknownTown,Travis County,78724,30.322544,-97.6602969,30,36,0
"Anemone Cove, Austin, TX 78759, USA",The Arbor At Great Hills,Austin,Travis County,78759,30.3970216,-97.7717912,1,16,0
"Angel Bay Dr, Coves On Lake Travis, TX 78669, USA",Coves On Lake Travis,UnknownTown,Travis County,78669,30.400095,-98.0085189,0,0,0
"Angel Mountain Dr, Jonestown, TX 78641, USA",UnknownHood,Jonestown,Travis County,78641,30.5158299,-97.9135178,8,3,0
"Angel Springs Dr, Jonestown, TX 78641, USA",UnknownHood,Jonestown,Travis County,78641,30.5218886,-97.9080812,10,7,0
"Angel Valley Dr, Jonestown, TX 78641, USA",UnknownHood,Jonestown,Travis County,78641,30.5156381,-97.9035583,13,1,0
"Angelfire Ln, Austin, TX 78746, USA",Crested Butte Hillside,Austin,Travis County,78746,30.2634626,-97.7982027,27,23,24
"Angelina St, Austin, TX 78702, USA",Central East Austin,Austin,Travis County,78702,30.2710569,-97.724761,85,94,48
"Angelwylde Dr, Texas 78733, USA",UnknownHood,UnknownTown,Travis County,78733,30.3117062,-97.8771512,2,3,0
"Angleton Cove, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.161134,-97.8161263,18,53,0
"Anglin Ln, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.1951722,-97.9713324,13,20,0
"Angus Dr, Briarcliff, TX 78669, USA",UnknownHood,Briarcliff,Travis County,78669,30.408442,-98.0461671,6,9,0
"Angus Rd, Austin, TX 78759, USA",North Austin,Austin,Travis County,78759,30.4150975,-97.7436046,66,62,28
"Angus Trail, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4828209,-97.9674526,7,1,0
"Anikawi Dr, Westview On Lake Austin, TX 78746, USA",Westview On Lake Austin,UnknownTown,Travis County,78746,30.3232571,-97.7855388,0,17,0
"Anita Dr, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.2541272,-97.7705758,83,91,44
"Anita Marie Ln, Wells Branch, TX 78728, USA",UnknownHood,Wells Branch,Travis County,78728,30.4383093,-97.6835057,62,48,0
"Ankara Ct, Riverplace, TX 78730, USA",Riverplace,UnknownTown,Travis County,78730,30.3760489,-97.8455633,1,9,0
"Ann Arbor Ave, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.2507104,-97.7772481,78,82,45
"Ann Jene Ct, Austin, TX 78744, USA",Southeast Austin,Austin,Travis County,78744,30.1976243,-97.7282031,8,23,30
"Ann Pl, Wells Branch, TX 78728, USA",UnknownHood,Wells Branch,Travis County,78728,30.4275498,-97.6747119,48,41,0
"Ann Showers Dr, Estates At Wilbarger Creek, TX 78621, USA",Estates At Wilbarger Creek,UnknownTown,Travis County,78621,30.2748473,-97.472375,0,17,0
"Anna Ct, Cedar Park, TX 78613, USA",North Buttercup Creek,Cedar Park,Williamson County,78613,30.4984044,-97.8399264,13,32,0
"Anna Kate Ct, Pflugerville, TX 78660, USA",UnknownHood,Pflugerville,Travis County,78660,30.4708413,-97.5852206,30,45,0
"Anna St, Austin, TX 78748, USA",South Austin,Austin,Travis County,78748,30.1718121,-97.7945931,42,60,48
"Annabelle Dr, Estates At Wilbarger Creek, TX 78621, USA",Estates At Wilbarger Creek,UnknownTown,Travis County,78621,30.2743533,-97.4607462,0,20,0
"Annapolis Cove, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.4326077,-97.9972233,8,2,0
"Annette Cove, Austin, TX 78724, USA",Meadows At Trinity Crossing,Austin,Travis County,78724,30.2853471,-97.6454654,6,18,24
"Annie Oakley Trail, Austin, TX 78753, USA",North Lamar,Austin,Travis County,78753,30.3697644,-97.6883545,51,45,44
"Anselm Ct, Austin, TX 78739, USA",Circle C Ranch,Austin,Travis County,78739,30.1842387,-97.8878519,3,25,10
"Ansonia Trail, Brushy Creek, TX 78681, USA",Cat Hollow,Brushy Creek,Williamson County,78681,30.5059658,-97.7240307,17,25,0
"Antelope Cir, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1997352,-97.7914856,55,66,44
"Antelope Cove, Cedar Park, TX 78613, USA",Forest Oaks,Cedar Park,Williamson County,78613,30.5056319,-97.8042103,27,44,0
"Antelope Run, Austin, TX 78748, USA",Brodie Springs,Austin,Travis County,78748,30.1752184,-97.8505203,19,33,22
"Antero Dr, Austin, TX 78759, USA",Adirondack,Austin,Travis County,78759,30.3783359,-97.7590138,46,33,25
"Anthony Ct, Cedar Park, TX 78613, USA",North Buttercup Creek,Cedar Park,Williamson County,78613,30.497365,-97.8430947,15,36,0
"Anthony St, Austin, TX 78702, USA",Holly,Austin,Travis County,78702,30.2530825,-97.7234652,87,98,47
"Antietam Trail, Shady Hollow, TX 78748, USA",Shady Hollow,UnknownTown,Travis County,78748,30.1629513,-97.8575256,11,34,0
"Antigua Dr, Austin, TX 78759, USA",Oak Forest,Austin,Travis County,78759,30.4260337,-97.7704542,37,42,24
"Antique Finish Dr, Settler's Meadow, TX 78660, USA",Settler's Meadow,UnknownTown,Travis County,78660,30.431005,-97.6399492,6,31,0
"Antique Heritage Dr, Settler's Meadow, TX 78660, USA",Settler's Meadow,UnknownTown,Travis County,78660,30.4339264,-97.6380571,19,30,0
"Antler Bend Rd, Oak Run Estates, TX 78737, USA",Oak Run Estates,UnknownTown,Travis County,78737,30.2183009,-97.9690997,20,21,0
"Antler Dr, Austin, TX 78741, USA",East Riverside - Oltorf,Austin,Travis County,78741,30.2367287,-97.7361021,55,69,49
"Antler Ln, Austin, TX 78726, USA",UnknownHood,Austin,Travis County,78726,30.450249,-97.8225113,49,34,0
"Antoine Cir, Austin, TX 78744, USA",Onion Creek Plantations,Austin,Travis County,78744,30.1683609,-97.7413966,16,42,34
"Antoinette Pl, Austin, TX 78727, USA",Milwood,Austin,Travis County,78727,30.4211043,-97.7241512,25,47,10
"Aoudad Trail, Austin, TX 78749, USA",Deer Park At Maple Run,Austin,Travis County,78749,30.2054918,-97.8560463,22,58,29
"Apache Cove, Pflugerville, TX 78660, USA",The Club At Wells Point,Pflugerville,Travis County,78660,30.4395675,-97.6402952,34,31,0
"Apache Creek Cove, Austin, TX 78735, USA",Oak Hill,Austin,Travis County,78735,30.2478892,-97.8406914,17,52,21
"Apache Forest Dr, Shady Hollow, TX 78739, USA",Shady Hollow,UnknownTown,Travis County,78739,30.1720321,-97.8595246,10,31,0
"Apache Pass, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2286081,-97.7981937,71,76,52
"Apache Pass, Texas 78634, USA",UnknownHood,UnknownTown,Williamson County,78634,30.485043,-97.5265351,7,19,0
"Apache Plum Ln, Rolling Meadows, TX 78660, USA",Rolling Meadows,UnknownTown,Travis County,78660,30.4874344,-97.5642905,6,27,0
"Apache Springs Cir, West Oak Hill, TX 78737, USA",West Oak Hill,UnknownTown,Travis County,78737,30.2243047,-97.8956016,10,19,0
"Apache, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.443878,-97.9946598,4,2,0
"Apollo Dr, Austin, TX 78758, USA",North Park Estates,Austin,Travis County,78758,30.3851839,-97.6916493,46,67,41
"Appalachian Dr, Austin, TX 78759, USA",UnknownHood,Austin,Travis County,78759,30.3816413,-97.7602975,29,22,23
"Appaloosa Ct, Texas 78610, USA",UnknownHood,UnknownTown,Travis County,78610,30.0622263,-97.7158963,0,23,0
"Appaloosa Run, Texas 78737, USA",UnknownHood,UnknownTown,Travis County,78737,30.1910101,-97.9371215,0,16,0
"Appaloosa Trail, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4799136,-97.9723353,37,13,0
"Appennini Way, Bella Vista, TX 78613, USA",Bella Vista,UnknownTown,Travis County,78613,30.4574878,-97.8498314,0,17,0
"Apperson St, Austin, TX 78617, USA",UnknownHood,Austin,Travis County,78617,30.1566652,-97.6461765,22,31,0
"Apple Blossom St, Texas 78610, USA",UnknownHood,UnknownTown,Hays County,78610,30.047447,-97.8298412,3,23,0
"Apple Carrie Cove, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1924308,-97.8272719,17,39,30
"Apple Cross Dr, Pflugerville, TX 78660, USA",Picadilly Ridge Phase One,Pflugerville,Travis County,78660,30.469178,-97.6375779,16,30,0
"Apple Vista Cir, Shallow Creek, TX 78660, USA",Shallow Creek,UnknownTown,Travis County,78660,30.4930466,-97.5939468,21,33,0
"Applegreen Ct, The Hills, TX 78738, USA",The Hills Of Lakeway,The Hills,Travis County,78738,30.3431673,-97.993311,6,11,0
"Applegreen Ln, The Hills, TX 78738, USA",The Hills Of Lakeway,The Hills,Travis County,78738,30.344188,-97.991891,6,14,0
"Appletree Ln, Austin, TX 78726, USA",UnknownHood,Austin,Travis County,78726,30.4394742,-97.8239093,26,24,0
"Applewood Ct, The Hills, TX 78738, USA",The Hills Of Lakeway,The Hills,Travis County,78738,30.3396309,-97.9912411,8,13,0
"Applewood Dr, Austin, TX 78758, USA",Quail Hollow,Austin,Travis County,78758,30.3875992,-97.7020843,29,65,35
"Applewood Dr, Pflugerville, TX 78660, USA",UnknownHood,Pflugerville,Travis County,78660,30.4443375,-97.6137019,62,54,0
"Appomattox Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.194891,-97.8169495,24,38,32
"Apricot Glen Dr, Austin, TX 78746, USA",Countryside,Austin,Travis County,78746,30.2623246,-97.8034115,53,41,26
"April Dr, Austin, TX 78753, USA",UnknownHood,Austin,Travis County,78753,30.3760512,-97.6653831,41,28,26
"Aqua Azul Ct, Aqua Monte, TX 78733, USA",Aqua Monte,UnknownTown,Travis County,78733,30.3357827,-97.8771882,13,21,0
"Aqua Verde Ct, Aqua Monte, TX 78733, USA",Aqua Monte,UnknownTown,Travis County,78733,30.3361869,-97.8759826,13,21,0
"Aqua Verde Dr, Austin, TX 78746, USA",Aqua Verde,Austin,Travis County,78746,30.3447293,-97.8091422,8,4,0
"Aquaduct Ave, Pflugerville, TX 78660, USA",Ridge At Steeds Crossing,Pflugerville,Travis County,78660,30.4985136,-97.574795,22,32,0
"Aqualine Cove, Round Rock, TX 78681, USA",Round Rock West,Round Rock,Williamson County,78681,30.500849,-97.6922942,36,37,0
"Aqualux Cove, Texas 78610, USA",UnknownHood,UnknownTown,Travis County,78610,30.0738315,-97.7186407,0,25,0
"Aquaplex Dr, Texas 78610, USA",UnknownHood,UnknownTown,Travis County,78610,30.0762314,-97.717051,0,25,0
"Aquifer Cove, Austin, TX 78746, USA",Bee Cave Woods,Austin,Travis County,78746,30.2679075,-97.8046507,52,60,26
"Arabian Trail, Austin, TX 78759, USA",UnknownHood,Austin,Travis County,78759,30.4242455,-97.7515185,50,48,28
"Aragon Dr, Austin, TX 78759, USA",Balcones Woods,Austin,Travis County,78759,30.4035261,-97.7326891,30,58,35
"Aralia Dr, Austin, TX 78750, USA",UnknownHood,Austin,Travis County,78750,30.3951938,-97.7987631,0,5,0
"Aransas Cove, Chandler Creek, TX 78664, USA",Chandler Creek,UnknownTown,Williamson County,78664,30.5341088,-97.655168,4,29,0
"Arapahoe Trail, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2264738,-97.797771,67,65,51
"Arapaho Trail, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4776209,-97.9726896,47,15,0
"Arapahoe Pass, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2266011,-97.8001745,65,72,50
"Arax Cove, Austin, TX 78731, USA",Vista West,Austin,Travis County,78731,30.3708703,-97.7746326,5,9,18
"Arboleda Cove, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1966306,-97.81174,46,39,38
"Arboles Cir, Texas 78737, USA",UnknownHood,UnknownTown,Hays County,78737,30.137021,-97.9703273,2,19,0
"Arbor Cir, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2107441,-97.7800233,75,55,47
"Arbor Ct, Round Rock, TX 78681, USA",Behrens Ranch,Round Rock,Williamson County,78681,30.5322861,-97.723459,13,14,0
"Arbor Downs Rd, Austin, TX 78748, USA",Southland Oaks,Austin,Travis County,78748,30.158467,-97.8507889,15,27,0
"Arbor Dr, Round Rock, TX 78681, USA",Behrens Ranch,Round Rock,Williamson County,78681,30.5346394,-97.7268577,12,26,0
"Arbor Glen Way, Austin, TX 78731, USA",Mesa Forest,Austin,Travis County,78731,30.366837,-97.756235,56,49,31
"Arbor Ln, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2099525,-97.7788214,72,55,48
"Arbor Oaks Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.3904063,-97.7614273,33,26,24
"Arbor Path, Round Rock, TX 78681, USA",Behrens Ranch,Round Rock,Williamson County,78681,30.5342463,-97.7262038,12,26,0
"Arbor Ridge Ct, Austin, TX 78744, USA",Chateau At Onion Creek,Austin,Travis County,78744,30.1745807,-97.7677715,23,26,28
"Arbor Trail, Creedmoor, TX 78610, USA",Hays Country Oaks,Creedmoor,Hays County,78610,30.1184194,-97.9115864,0,22,0
"Arboretum Blvd, Austin, TX 78759, USA",UnknownHood,Austin,Travis County,78759,30.3921365,-97.7479551,65,65,35
"Arbutus Cove, Tierra Madrones, TX 78746, USA",Tierra Madrones,UnknownTown,Travis County,78746,30.3317713,-97.7939549,2,0,0
"Arcadia Ave, Austin, TX 78757, USA",Brentwood,Austin,Travis County,78757,30.3341903,-97.7280697,63,82,55
"Arcadia Cir, Oak Ranch, TX 78617, USA",Oak Ranch,UnknownTown,Travis County,78617,30.1709805,-97.6236892,8,33,26
"Arcana Cove, Riverplace, TX 78730, USA",Riverplace,UnknownTown,Travis County,78730,30.3603332,-97.8598738,4,1,0
"Arch Terrace, Austin, TX 78750, USA",UnknownHood,Austin,Travis County,78750,30.4324064,-97.7961,1,37,0
"Archdale Dr, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.1575531,-97.8134144,15,46,12
